filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
20201124_092938.jpg,2694087,"{}",140,78,"{""name"":""rect"",""x"":2158,""y"":1625,""width"":58,""height"":58}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,79,"{""name"":""rect"",""x"":2089,""y"":1641,""width"":71,""height"":61}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,80,"{""name"":""rect"",""x"":2037,""y"":1615,""width"":59,""height"":60}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,81,"{""name"":""rect"",""x"":2136,""y"":1580,""width"":38,""height"":39}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,82,"{""name"":""rect"",""x"":1914,""y"":1791,""width"":36,""height"":39}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,83,"{""name"":""rect"",""x"":1964,""y"":1801,""width"":39,""height"":40}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,84,"{""name"":""rect"",""x"":1947,""y"":1803,""width"":29,""height"":36}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,85,"{""name"":""rect"",""x"":1940,""y"":1766,""width"":41,""height"":34}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,86,"{""name"":""rect"",""x"":1782,""y"":1784,""width"":36,""height"":34}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,87,"{""name"":""rect"",""x"":1635,""y"":2357,""width"":81,""height"":70}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,88,"{""name"":""rect"",""x"":1650,""y"":2470,""width"":59,""height"":55}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,89,"{""name"":""rect"",""x"":1906,""y"":2524,""width"":64,""height"":64}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,90,"{""name"":""rect"",""x"":1925,""y"":2556,""width"":57,""height"":54}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,91,"{""name"":""rect"",""x"":1975,""y"":2496,""width"":46,""height"":44}","{""class"":""Arandano Pinton""}"
20201124_092938.jpg,2694087,"{}",140,92,"{""name"":""rect"",""x"":1870,""y"":2633,""width"":58,""height"":52}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,93,"{""name"":""rect"",""x"":1873,""y"":2570,""width"":52,""height"":56}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,94,"{""name"":""rect"",""x"":1914,""y"":3200,""width"":50,""height"":55}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,95,"{""name"":""rect"",""x"":2304,""y"":3345,""width"":42,""height"":39}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,96,"{""name"":""rect"",""x"":2341,""y"":3347,""width"":27,""height"":32}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,97,"{""name"":""rect"",""x"":2415,""y"":3433,""width"":50,""height"":55}","{""class"":""Arandano Pinton""}"
20201124_092938.jpg,2694087,"{}",140,98,"{""name"":""rect"",""x"":2370,""y"":3523,""width"":40,""height"":43}","{""class"":""Arandano Pinton""}"
20201124_092938.jpg,2694087,"{}",140,99,"{""name"":""rect"",""x"":2415,""y"":3491,""width"":38,""height"":41}","{""class"":""Arandano Pinton""}"
20201124_092938.jpg,2694087,"{}",140,100,"{""name"":""rect"",""x"":2328,""y"":3525,""width"":42,""height"":50}","{""class"":""Arandano Pinton""}"
20201124_092938.jpg,2694087,"{}",140,101,"{""name"":""rect"",""x"":2685,""y"":2826,""width"":120,""height"":118}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,102,"{""name"":""rect"",""x"":2395,""y"":2751,""width"":51,""height"":53}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,103,"{""name"":""rect"",""x"":2366,""y"":2744,""width"":36,""height"":42}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,104,"{""name"":""rect"",""x"":2571,""y"":1466,""width"":40,""height"":37}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,105,"{""name"":""rect"",""x"":2979,""y"":1380,""width"":42,""height"":64}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,106,"{""name"":""rect"",""x"":2812,""y"":1532,""width"":49,""height"":46}","{""class"":""Arandano Pinton""}"
20201124_092938.jpg,2694087,"{}",140,107,"{""name"":""rect"",""x"":2793,""y"":1500,""width"":56,""height"":46}","{""class"":""Arandano Pinton""}"
20201124_092938.jpg,2694087,"{}",140,108,"{""name"":""rect"",""x"":2736,""y"":1605,""width"":50,""height"":46}","{""class"":""Arandano Pinton""}"
20201124_092938.jpg,2694087,"{}",140,109,"{""name"":""rect"",""x"":2692,""y"":1591,""width"":45,""height"":44}","{""class"":""Arandano Pinton""}"
20201124_092938.jpg,2694087,"{}",140,110,"{""name"":""rect"",""x"":2734,""y"":2019,""width"":48,""height"":40}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,111,"{""name"":""rect"",""x"":2752,""y"":1999,""width"":42,""height"":41}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,112,"{""name"":""rect"",""x"":2891,""y"":2109,""width"":61,""height"":63}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,113,"{""name"":""rect"",""x"":2019,""y"":2241,""width"":38,""height"":35}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,114,"{""name"":""rect"",""x"":2059,""y"":2122,""width"":43,""height"":38}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,115,"{""name"":""rect"",""x"":2709,""y"":2376,""width"":44,""height"":44}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,116,"{""name"":""rect"",""x"":2913,""y"":2459,""width"":51,""height"":45}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,117,"{""name"":""rect"",""x"":2938,""y"":2393,""width"":38,""height"":32}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,118,"{""name"":""rect"",""x"":2895,""y"":2414,""width"":30,""height"":26}","{""class"":""Arandano Pinton""}"
20201124_092938.jpg,2694087,"{}",140,119,"{""name"":""rect"",""x"":2919,""y"":2364,""width"":40,""height"":32}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,120,"{""name"":""rect"",""x"":2442,""y"":2093,""width"":28,""height"":26}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,121,"{""name"":""rect"",""x"":2460,""y"":2086,""width"":28,""height"":30}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,122,"{""name"":""rect"",""x"":2404,""y"":2081,""width"":42,""height"":40}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,123,"{""name"":""rect"",""x"":1613,""y"":1764,""width"":33,""height"":34}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,124,"{""name"":""rect"",""x"":1601,""y"":1794,""width"":31,""height"":30}","{""class"":""Arandano Pinton""}"
20201124_092938.jpg,2694087,"{}",140,125,"{""name"":""rect"",""x"":1528,""y"":1660,""width"":28,""height"":27}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,126,"{""name"":""rect"",""x"":1552,""y"":1655,""width"":24,""height"":23}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,127,"{""name"":""rect"",""x"":1519,""y"":1636,""width"":30,""height"":31}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,128,"{""name"":""rect"",""x"":1737,""y"":2307,""width"":53,""height"":46}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,129,"{""name"":""rect"",""x"":2357,""y"":3949,""width"":66,""height"":80}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,130,"{""name"":""rect"",""x"":2339,""y"":3858,""width"":70,""height"":83}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,131,"{""name"":""rect"",""x"":2420,""y"":3903,""width"":83,""height"":82}","{""class"":""Arandano Maduro""}"
20201124_092938.jpg,2694087,"{}",140,132,"{""name"":""rect"",""x"":2659,""y"":3812,""width"":70,""height"":63}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,133,"{""name"":""rect"",""x"":2666,""y"":3866,""width"":52,""height"":52}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,134,"{""name"":""rect"",""x"":2647,""y"":3907,""width"":76,""height"":68}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,135,"{""name"":""rect"",""x"":2574,""y"":3950,""width"":59,""height"":64}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,136,"{""name"":""rect"",""x"":2523,""y"":3794,""width"":67,""height"":73}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,137,"{""name"":""rect"",""x"":2636,""y"":3770,""width"":54,""height"":49}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,138,"{""name"":""rect"",""x"":2597,""y"":3842,""width"":69,""height"":62}","{""class"":""Arandano Verde""}"
20201124_092938.jpg,2694087,"{}",140,139,"{""name"":""rect"",""x"":1791,""y"":3975,""width"":86,""height"":56}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,0,"{""name"":""rect"",""x"":1307,""y"":845,""width"":62,""height"":60}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,1,"{""name"":""rect"",""x"":1219,""y"":895,""width"":44,""height"":44}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,2,"{""name"":""rect"",""x"":1173,""y"":890,""width"":55,""height"":66}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,3,"{""name"":""rect"",""x"":643,""y"":1116,""width"":89,""height"":78}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,4,"{""name"":""rect"",""x"":523,""y"":1088,""width"":92,""height"":82}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,5,"{""name"":""rect"",""x"":555,""y"":1023,""width"":56,""height"":58}","{""class"":""Arandano Pinton""}"
20201124_092940.jpg,2454878,"{}",102,6,"{""name"":""rect"",""x"":491,""y"":1075,""width"":63,""height"":75}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,7,"{""name"":""rect"",""x"":414,""y"":1140,""width"":70,""height"":77}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,8,"{""name"":""rect"",""x"":436,""y"":1209,""width"":73,""height"":71}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,9,"{""name"":""rect"",""x"":512,""y"":1223,""width"":50,""height"":54}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,10,"{""name"":""rect"",""x"":481,""y"":1174,""width"":59,""height"":55}","{""class"":""Arandano Pinton""}"
20201124_092940.jpg,2454878,"{}",102,11,"{""name"":""rect"",""x"":520,""y"":1193,""width"":52,""height"":48}","{""class"":""Arandano Pinton""}"
20201124_092940.jpg,2454878,"{}",102,12,"{""name"":""rect"",""x"":71,""y"":1083,""width"":39,""height"":39}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,13,"{""name"":""rect"",""x"":111,""y"":1110,""width"":43,""height"":38}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,14,"{""name"":""rect"",""x"":405,""y"":1333,""width"":67,""height"":60}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,15,"{""name"":""rect"",""x"":437,""y"":1294,""width"":65,""height"":65}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,16,"{""name"":""rect"",""x"":304,""y"":1210,""width"":69,""height"":60}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,17,"{""name"":""rect"",""x"":1075,""y"":1323,""width"":65,""height"":60}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,18,"{""name"":""rect"",""x"":166,""y"":1487,""width"":61,""height"":62}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,19,"{""name"":""rect"",""x"":225,""y"":1527,""width"":65,""height"":61}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,20,"{""name"":""rect"",""x"":205,""y"":1468,""width"":53,""height"":42}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,21,"{""name"":""rect"",""x"":214,""y"":1373,""width"":59,""height"":54}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,22,"{""name"":""rect"",""x"":190,""y"":1318,""width"":61,""height"":58}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,23,"{""name"":""rect"",""x"":260,""y"":1278,""width"":52,""height"":51}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,24,"{""name"":""rect"",""x"":282,""y"":1373,""width"":63,""height"":61}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,25,"{""name"":""rect"",""x"":319,""y"":1561,""width"":72,""height"":61}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,26,"{""name"":""rect"",""x"":680,""y"":1692,""width"":60,""height"":63}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,27,"{""name"":""rect"",""x"":575,""y"":1452,""width"":38,""height"":42}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,28,"{""name"":""rect"",""x"":642,""y"":1417,""width"":38,""height"":33}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,29,"{""name"":""rect"",""x"":661,""y"":1451,""width"":29,""height"":28}","{""class"":""Arandano Pinton""}"
20201124_092940.jpg,2454878,"{}",102,30,"{""name"":""rect"",""x"":1028,""y"":1350,""width"":53,""height"":56}","{""class"":""Arandano Pinton""}"
20201124_092940.jpg,2454878,"{}",102,31,"{""name"":""rect"",""x"":988,""y"":1369,""width"":61,""height"":55}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,32,"{""name"":""rect"",""x"":997,""y"":1330,""width"":49,""height"":47}","{""class"":""Arandano Pinton""}"
20201124_092940.jpg,2454878,"{}",102,33,"{""name"":""rect"",""x"":1066,""y"":1215,""width"":66,""height"":71}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,34,"{""name"":""rect"",""x"":899,""y"":1269,""width"":36,""height"":41}","{""class"":""Arandano Pinton""}"
20201124_092940.jpg,2454878,"{}",102,35,"{""name"":""rect"",""x"":614,""y"":1418,""width"":29,""height"":31}","{""class"":""Arandano Pinton""}"
20201124_092940.jpg,2454878,"{}",102,36,"{""name"":""rect"",""x"":631,""y"":1951,""width"":33,""height"":36}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,37,"{""name"":""rect"",""x"":991,""y"":2126,""width"":55,""height"":53}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,38,"{""name"":""rect"",""x"":1025,""y"":2162,""width"":52,""height"":49}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,39,"{""name"":""rect"",""x"":1021,""y"":2201,""width"":59,""height"":46}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,40,"{""name"":""rect"",""x"":971,""y"":2174,""width"":56,""height"":55}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,41,"{""name"":""rect"",""x"":1038,""y"":2109,""width"":48,""height"":52}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,42,"{""name"":""rect"",""x"":1053,""y"":2154,""width"":44,""height"":42}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,43,"{""name"":""rect"",""x"":1171,""y"":2060,""width"":47,""height"":42}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,44,"{""name"":""rect"",""x"":1195,""y"":2027,""width"":47,""height"":40}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,45,"{""name"":""rect"",""x"":1136,""y"":2007,""width"":56,""height"":49}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,46,"{""name"":""rect"",""x"":1212,""y"":1986,""width"":48,""height"":44}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,47,"{""name"":""rect"",""x"":1110,""y"":1983,""width"":49,""height"":55}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,48,"{""name"":""rect"",""x"":1454,""y"":1973,""width"":47,""height"":52}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,49,"{""name"":""rect"",""x"":15,""y"":3016,""width"":80,""height"":80}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,50,"{""name"":""rect"",""x"":180,""y"":2814,""width"":75,""height"":69}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,51,"{""name"":""rect"",""x"":777,""y"":3345,""width"":108,""height"":128}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,52,"{""name"":""rect"",""x"":717,""y"":3224,""width"":76,""height"":81}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,53,"{""name"":""rect"",""x"":789,""y"":3277,""width"":68,""height"":62}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,54,"{""name"":""rect"",""x"":653,""y"":3290,""width"":81,""height"":80}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,55,"{""name"":""rect"",""x"":637,""y"":3240,""width"":55,""height"":52}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,56,"{""name"":""rect"",""x"":656,""y"":3219,""width"":65,""height"":63}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,57,"{""name"":""rect"",""x"":609,""y"":3279,""width"":62,""height"":68}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,58,"{""name"":""rect"",""x"":837,""y"":3809,""width"":82,""height"":79}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,59,"{""name"":""rect"",""x"":1008,""y"":3900,""width"":71,""height"":68}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,60,"{""name"":""rect"",""x"":887,""y"":2493,""width"":46,""height"":46}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,61,"{""name"":""rect"",""x"":508,""y"":2362,""width"":48,""height"":42}","{""class"":""Arandano Pinton""}"
20201124_092940.jpg,2454878,"{}",102,62,"{""name"":""rect"",""x"":1835,""y"":942,""width"":91,""height"":83}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,63,"{""name"":""rect"",""x"":1363,""y"":1344,""width"":40,""height"":41}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,64,"{""name"":""rect"",""x"":1488,""y"":1324,""width"":40,""height"":44}","{""class"":""Arandano Pinton""}"
20201124_092940.jpg,2454878,"{}",102,65,"{""name"":""rect"",""x"":1885,""y"":1730,""width"":48,""height"":49}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,66,"{""name"":""rect"",""x"":1907,""y"":1758,""width"":66,""height"":61}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,67,"{""name"":""rect"",""x"":1896,""y"":1702,""width"":62,""height"":54}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,68,"{""name"":""rect"",""x"":1847,""y"":1722,""width"":49,""height"":51}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,69,"{""name"":""rect"",""x"":1845,""y"":1784,""width"":65,""height"":62}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,70,"{""name"":""rect"",""x"":1444,""y"":1580,""width"":33,""height"":34}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,71,"{""name"":""rect"",""x"":1452,""y"":1715,""width"":44,""height"":52}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,72,"{""name"":""rect"",""x"":1493,""y"":1713,""width"":44,""height"":45}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,73,"{""name"":""rect"",""x"":1487,""y"":1670,""width"":67,""height"":61}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,74,"{""name"":""rect"",""x"":1430,""y"":1694,""width"":67,""height"":67}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,75,"{""name"":""rect"",""x"":1714,""y"":2177,""width"":39,""height"":41}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,76,"{""name"":""rect"",""x"":1678,""y"":2182,""width"":35,""height"":34}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,77,"{""name"":""rect"",""x"":1487,""y"":2565,""width"":38,""height"":36}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,78,"{""name"":""rect"",""x"":1815,""y"":2888,""width"":62,""height"":62}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,79,"{""name"":""rect"",""x"":1958,""y"":3386,""width"":46,""height"":49}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,80,"{""name"":""rect"",""x"":2320,""y"":3277,""width"":85,""height"":88}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,81,"{""name"":""rect"",""x"":2249,""y"":3354,""width"":66,""height"":56}","{""class"":""Arandano Pinton""}"
20201124_092940.jpg,2454878,"{}",102,82,"{""name"":""rect"",""x"":2235,""y"":3291,""width"":59,""height"":68}","{""class"":""Arandano Pinton""}"
20201124_092940.jpg,2454878,"{}",102,83,"{""name"":""rect"",""x"":2103,""y"":1230,""width"":52,""height"":49}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,84,"{""name"":""rect"",""x"":2354,""y"":1338,""width"":63,""height"":58}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,85,"{""name"":""rect"",""x"":2382,""y"":1239,""width"":40,""height"":39}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,86,"{""name"":""rect"",""x"":2605,""y"":1084,""width"":39,""height"":36}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,87,"{""name"":""rect"",""x"":2227,""y"":2062,""width"":39,""height"":34}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,88,"{""name"":""rect"",""x"":2197,""y"":2074,""width"":34,""height"":31}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,89,"{""name"":""rect"",""x"":2264,""y"":2046,""width"":45,""height"":44}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,90,"{""name"":""rect"",""x"":2356,""y"":2113,""width"":41,""height"":44}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,91,"{""name"":""rect"",""x"":2791,""y"":1640,""width"":83,""height"":89}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,92,"{""name"":""rect"",""x"":2849,""y"":1688,""width"":66,""height"":58}","{""class"":""Arandano Pinton""}"
20201124_092940.jpg,2454878,"{}",102,93,"{""name"":""rect"",""x"":2850,""y"":2078,""width"":47,""height"":42}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,94,"{""name"":""rect"",""x"":2871,""y"":2053,""width"":59,""height"":47}","{""class"":""Arandano Pinton""}"
20201124_092940.jpg,2454878,"{}",102,95,"{""name"":""rect"",""x"":2832,""y"":2090,""width"":31,""height"":32}","{""class"":""Arandano Verde""}"
20201124_092940.jpg,2454878,"{}",102,96,"{""name"":""rect"",""x"":2527,""y"":1774,""width"":44,""height"":38}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,97,"{""name"":""rect"",""x"":2741,""y"":1907,""width"":49,""height"":42}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,98,"{""name"":""rect"",""x"":2435,""y"":1879,""width"":51,""height"":44}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,99,"{""name"":""rect"",""x"":2759,""y"":2548,""width"":71,""height"":68}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,100,"{""name"":""rect"",""x"":1975,""y"":2822,""width"":34,""height"":42}","{""class"":""Arandano Maduro""}"
20201124_092940.jpg,2454878,"{}",102,101,"{""name"":""rect"",""x"":2917,""y"":1627,""width"":56,""height"":59}","{""class"":""Arandano Maduro""}"
20201124_092944.jpg,2842498,"{}",103,0,"{""name"":""rect"",""x"":128,""y"":999,""width"":88,""height"":87}","{""class"":""Arandano Maduro""}"
20201124_092944.jpg,2842498,"{}",103,1,"{""name"":""rect"",""x"":0,""y"":926,""width"":81,""height"":76}","{""class"":""Arandano Pinton""}"
20201124_092944.jpg,2842498,"{}",103,2,"{""name"":""rect"",""x"":24,""y"":847,""width"":35,""height"":33}","{""class"":""Arandano Verde""}"
20201124_092944.jpg,2842498,"{}",103,3,"{""name"":""rect"",""x"":58,""y"":808,""width"":53,""height"":51}","{""class"":""Arandano Maduro""}"
20201124_092944.jpg,2842498,"{}",103,4,"{""name"":""rect"",""x"":139,""y"":2167,""width"":134,""height"":141}","{""class"":""Arandano Pinton""}"
20201124_092944.jpg,2842498,"{}",103,5,"{""name"":""rect"",""x"":246,""y"":2264,""width"":96,""height"":95}","{""class"":""Arandano Verde""}"
20201124_092944.jpg,2842498,"{}",103,6,"{""name"":""rect"",""x"":620,""y"":2214,""width"":101,""height"":93}","{""class"":""Arandano Pinton""}"
20201124_092944.jpg,2842498,"{}",103,7,"{""name"":""rect"",""x"":721,""y"":2161,""width"":116,""height"":120}","{""class"":""Arandano Pinton""}"
20201124_092944.jpg,2842498,"{}",103,8,"{""name"":""rect"",""x"":770,""y"":2153,""width"":106,""height"":119}","{""class"":""Arandano Pinton""}"
20201124_092944.jpg,2842498,"{}",103,9,"{""name"":""rect"",""x"":899,""y"":2060,""width"":67,""height"":69}","{""class"":""Arandano Maduro""}"
20201124_092944.jpg,2842498,"{}",103,10,"{""name"":""rect"",""x"":1015,""y"":1999,""width"":76,""height"":74}","{""class"":""Arandano Maduro""}"
20201124_092944.jpg,2842498,"{}",103,11,"{""name"":""rect"",""x"":1039,""y"":1999,""width"":67,""height"":73}","{""class"":""Arandano Maduro""}"
20201124_092944.jpg,2842498,"{}",103,12,"{""name"":""rect"",""x"":617,""y"":2106,""width"":122,""height"":126}","{""class"":""Arandano Pinton""}"
20201124_092944.jpg,2842498,"{}",103,13,"{""name"":""rect"",""x"":310,""y"":1975,""width"":155,""height"":126}","{""class"":""Arandano Maduro""}"
