filename,xmin,ymin,xmax,ymax,label
images/20201124_092923.jpg,1045,1952,1084,1992,Arandano Pinton
images/20201124_092923.jpg,870,2146,911,2186,Arandano Maduro
images/20201124_092923.jpg,797,2094,832,2128,Arandano Maduro
images/20201124_092923.jpg,823,2085,856,2119,Arandano Maduro
images/20201124_092923.jpg,963,2450,997,2488,Arandano Maduro
images/20201124_092923.jpg,557,2695,599,2734,Arandano Pinton
images/20201124_092923.jpg,305,3116,387,3194,Arandano Maduro
images/20201124_092923.jpg,387,3104,462,3180,Arandano Maduro
images/20201124_092923.jpg,350,3165,412,3227,Arandano Pinton
images/20201124_092923.jpg,28,3397,84,3453,Arandano Verde
images/20201124_092923.jpg,16,3447,67,3498,Arandano Verde
images/20201124_092923.jpg,81,3413,123,3458,Arandano Verde
images/20201124_092923.jpg,99,3391,157,3450,Arandano Verde
images/20201124_092923.jpg,123,3413,177,3468,Arandano Verde
images/20201124_092923.jpg,162,3440,221,3499,Arandano Verde
images/20201124_092923.jpg,192,3410,254,3470,Arandano Verde
images/20201124_092923.jpg,236,3457,271,3497,Arandano Verde
images/20201124_092923.jpg,272,3434,327,3506,Arandano Verde
images/20201124_092923.jpg,326,3387,387,3443,Arandano Verde
images/20201124_092923.jpg,353,3329,411,3389,Arandano Verde
images/20201124_092923.jpg,25,3483,79,3538,Arandano Verde
images/20201124_092923.jpg,123,3625,198,3708,Arandano Maduro
images/20201124_092923.jpg,392,3794,457,3863,Arandano Verde
images/20201124_092923.jpg,454,3780,509,3840,Arandano Verde
images/20201124_092923.jpg,491,3880,540,3931,Arandano Verde
images/20201124_092923.jpg,535,3841,587,3902,Arandano Verde
images/20201124_092923.jpg,515,3787,567,3843,Arandano Verde
images/20201124_092923.jpg,392,3736,454,3802,Arandano Verde
images/20201124_092923.jpg,467,3839,521,3895,Arandano Verde
images/20201124_092923.jpg,450,3944,563,4030,Arandano Maduro
images/20201124_092923.jpg,1433,1832,1469,1868,Arandano Pinton
images/20201124_092923.jpg,1461,1853,1500,1897,Arandano Pinton
images/20201124_092923.jpg,1473,1820,1528,1882,Arandano Maduro
images/20201124_092923.jpg,1492,1869,1550,1930,Arandano Maduro
images/20201124_092923.jpg,1456,1966,1515,2021,Arandano Maduro
images/20201124_092923.jpg,1720,1727,1767,1779,Arandano Maduro
images/20201124_092923.jpg,1700,1682,1749,1730,Arandano Maduro
images/20201124_092923.jpg,1393,1839,1446,1898,Arandano Maduro
images/20201124_092923.jpg,1394,1902,1448,1956,Arandano Maduro
images/20201124_092923.jpg,1195,2370,1236,2406,Arandano Maduro
images/20201124_092923.jpg,1129,2404,1167,2440,Arandano Maduro
images/20201124_092923.jpg,1247,2276,1280,2309,Arandano Maduro
images/20201124_092923.jpg,792,3287,847,3343,Arandano Maduro
images/20201124_092923.jpg,884,3083,938,3136,Arandano Maduro
images/20201124_092923.jpg,959,3107,1001,3148,Arandano Pinton
images/20201124_092923.jpg,941,3180,985,3222,Arandano Pinton
images/20201124_092923.jpg,924,3066,962,3105,Arandano Pinton
images/20201124_092923.jpg,123,2871,161,2918,Arandano Maduro
images/20201124_092923.jpg,571,2165,603,2197,Arandano Pinton
images/20201124_092923.jpg,357,1316,404,1363,Arandano Pinton
images/20201124_092923.jpg,1725,1801,1753,1826,Arandano Maduro
images/20201124_092923.jpg,1706,1826,1739,1857,Arandano Maduro
images/20201124_092923.jpg,1771,1741,1819,1788,Arandano Pinton
images/20201124_092923.jpg,1943,1915,1983,1954,Arandano Maduro
images/20201124_092923.jpg,2028,1914,2063,1948,Arandano Maduro
images/20201124_092923.jpg,1735,1876,1768,1908,Arandano Maduro
images/20201124_092923.jpg,1814,1867,1846,1900,Arandano Maduro
images/20201124_092923.jpg,1541,2622,1581,2662,Arandano Maduro
images/20201124_092923.jpg,2449,3675,2528,3751,Arandano Pinton
images/20201124_092923.jpg,2136,2874,2192,2930,Arandano Pinton
images/20201124_092923.jpg,2195,2939,2270,3012,Arandano Maduro
images/20201124_092923.jpg,2230,3008,2304,3082,Arandano Maduro
images/20201124_092923.jpg,2306,3008,2361,3071,Arandano Maduro
images/20201124_092923.jpg,2343,2985,2408,3056,Arandano Maduro
images/20201124_092923.jpg,2304,2965,2353,3013,Arandano Pinton
images/20201124_092923.jpg,2233,2855,2289,2906,Arandano Pinton
images/20201124_092923.jpg,2168,2818,2230,2870,Arandano Pinton
images/20201124_092923.jpg,2122,2844,2183,2906,Arandano Pinton
images/20201124_092923.jpg,2167,2966,2221,3033,Arandano Maduro
images/20201124_092923.jpg,2201,3037,2262,3095,Arandano Maduro
images/20201124_092923.jpg,2269,3063,2337,3122,Arandano Pinton
images/20201124_092923.jpg,2076,2456,2120,2503,Arandano Maduro
images/20201124_092923.jpg,2301,2476,2353,2530,Arandano Pinton
images/20201124_092923.jpg,2367,2300,2411,2333,Arandano Maduro
images/20201124_092923.jpg,2455,2283,2489,2317,Arandano Maduro
images/20201124_092923.jpg,2518,2260,2552,2294,Arandano Maduro
images/20201124_092923.jpg,2545,2227,2573,2254,Arandano Maduro
images/20201124_092923.jpg,2509,2197,2545,2232,Arandano Maduro
images/20201124_092923.jpg,2841,2058,2892,2104,Arandano Maduro
images/20201124_092923.jpg,2344,2142,2380,2176,Arandano Maduro
images/20201124_092923.jpg,2805,2250,2836,2278,Arandano Verde
images/20201124_092923.jpg,2597,2207,2621,2232,Arandano Verde
images/20201124_092923.jpg,2574,2194,2608,2225,Arandano Verde
images/20201124_092923.jpg,2770,2791,2819,2835,Arandano Maduro
images/20201124_092923.jpg,2734,2893,2787,2938,Arandano Maduro
images/20201124_092923.jpg,2507,2893,2541,2927,Arandano Maduro
images/20201124_092923.jpg,2355,2765,2401,2810,Arandano Maduro
images/20201124_092923.jpg,2675,3024,2728,3073,Arandano Maduro
images/20201124_092923.jpg,2721,3011,2768,3057,Arandano Pinton
images/20201124_092923.jpg,2734,3100,2789,3155,Arandano Pinton
images/20201124_092923.jpg,2799,3103,2862,3163,Arandano Pinton
images/20201124_092923.jpg,2765,3142,2830,3200,Arandano Pinton
images/20201124_092923.jpg,2750,3076,2804,3127,Arandano Pinton
images/20201124_092923.jpg,2742,3205,2809,3273,Arandano Pinton
images/20201124_092923.jpg,2802,3217,2871,3282,Arandano Pinton
images/20201124_092923.jpg,2834,3313,2887,3369,Arandano Verde
images/20201124_092923.jpg,2879,3292,2939,3347,Arandano Verde
images/20201124_092923.jpg,2808,3284,2854,3322,Arandano Verde
images/20201124_092923.jpg,2899,3022,2932,3054,Arandano Maduro
images/20201124_092923.jpg,2846,3585,2915,3647,Arandano Maduro
images/20201124_092923.jpg,2975,3582,3022,3670,Arandano Pinton
images/20201124_092923.jpg,2970,2556,3015,2598,Arandano Pinton
images/20201124_092926.jpg,73,1430,122,1481,Arandano Maduro
images/20201124_092926.jpg,388,1451,416,1480,Arandano Maduro
images/20201124_092926.jpg,62,1490,109,1530,Arandano Pinton
images/20201124_092926.jpg,2,1488,43,1542,Arandano Pinton
images/20201124_092926.jpg,2,1545,53,1594,Arandano Maduro
images/20201124_092926.jpg,515,1581,540,1605,Arandano Verde
images/20201124_092926.jpg,499,1576,517,1596,Arandano Verde
images/20201124_092926.jpg,540,1593,558,1612,Arandano Verde
images/20201124_092926.jpg,724,1742,771,1792,Arandano Maduro
images/20201124_092926.jpg,762,1728,798,1769,Arandano Pinton
images/20201124_092926.jpg,698,1767,734,1803,Arandano Verde
images/20201124_092926.jpg,562,1657,590,1684,Arandano Maduro
images/20201124_092926.jpg,583,1660,604,1684,Arandano Maduro
images/20201124_092926.jpg,718,1619,745,1648,Arandano Maduro
images/20201124_092926.jpg,622,1547,647,1573,Arandano Maduro
images/20201124_092926.jpg,613,1527,640,1552,Arandano Maduro
images/20201124_092926.jpg,289,1905,320,1935,Arandano Maduro
images/20201124_092926.jpg,320,1900,352,1937,Arandano Maduro
images/20201124_092926.jpg,72,2078,107,2117,Arandano Maduro
images/20201124_092926.jpg,79,2101,122,2139,Arandano Maduro
images/20201124_092926.jpg,49,2418,97,2459,Arandano Maduro
images/20201124_092926.jpg,18,2476,57,2509,Arandano Verde
images/20201124_092926.jpg,39,2865,73,2908,Arandano Verde
images/20201124_092926.jpg,47,2908,83,2948,Arandano Verde
images/20201124_092926.jpg,118,2897,155,2933,Arandano Verde
images/20201124_092926.jpg,712,2133,748,2168,Arandano Maduro
images/20201124_092926.jpg,758,2245,791,2282,Arandano Maduro
images/20201124_092926.jpg,381,2566,418,2605,Arandano Maduro
images/20201124_092926.jpg,415,2566,451,2605,Arandano Maduro
images/20201124_092926.jpg,592,2662,661,2735,Arandano Pinton
images/20201124_092926.jpg,570,2715,647,2784,Arandano Maduro
images/20201124_092926.jpg,756,2553,802,2599,Arandano Maduro
images/20201124_092926.jpg,356,2404,391,2438,Arandano Pinton
images/20201124_092926.jpg,685,2407,727,2446,Arandano Verde
images/20201124_092926.jpg,310,3397,365,3451,Arandano Maduro
images/20201124_092926.jpg,476,3275,512,3314,Arandano Verde
images/20201124_092926.jpg,508,3257,546,3293,Arandano Verde
images/20201124_092926.jpg,312,3358,359,3405,Arandano Maduro
images/20201124_092926.jpg,24,3741,75,3801,Arandano Maduro
images/20201124_092926.jpg,43,3770,99,3824,Arandano Maduro
images/20201124_092926.jpg,420,3569,467,3623,Arandano Maduro
images/20201124_092926.jpg,398,3551,433,3591,Arandano Pinton
images/20201124_092926.jpg,389,3520,440,3569,Arandano Maduro
images/20201124_092926.jpg,144,3672,192,3727,Arandano Pinton
images/20201124_092926.jpg,738,3281,778,3318,Arandano Maduro
images/20201124_092926.jpg,854,1643,886,1669,Arandano Maduro
images/20201124_092926.jpg,1090,1750,1130,1789,Arandano Verde
images/20201124_092926.jpg,1005,1565,1028,1589,Arandano Maduro
images/20201124_092926.jpg,1200,1372,1234,1408,Arandano Maduro
images/20201124_092926.jpg,1075,1727,1117,1765,Arandano Maduro
images/20201124_092926.jpg,964,2904,1005,2944,Arandano Pinton
images/20201124_092926.jpg,805,3670,845,3716,Arandano Maduro
images/20201124_092926.jpg,1366,3378,1411,3426,Arandano Maduro
images/20201124_092926.jpg,1403,3396,1451,3443,Arandano Maduro
images/20201124_092926.jpg,1534,3208,1591,3261,Arandano Maduro
images/20201124_092926.jpg,1457,1622,1501,1668,Arandano Pinton
images/20201124_092926.jpg,1482,1623,1522,1671,Arandano Maduro
images/20201124_092926.jpg,1482,1786,1515,1818,Arandano Maduro
images/20201124_092926.jpg,1505,1820,1535,1848,Arandano Maduro
images/20201124_092926.jpg,1531,1824,1563,1852,Arandano Maduro
images/20201124_092926.jpg,1170,1902,1194,1927,Arandano Maduro
images/20201124_092926.jpg,1357,3456,1397,3504,Arandano Maduro
images/20201124_092926.jpg,1340,3481,1378,3521,Arandano Maduro
images/20201124_092926.jpg,1354,2764,1394,2794,Arandano Verde
images/20201124_092926.jpg,1239,2486,1263,2509,Arandano Verde
images/20201124_092926.jpg,1266,2472,1296,2501,Arandano Maduro
images/20201124_092926.jpg,1293,2479,1321,2505,Arandano Maduro
images/20201124_092926.jpg,1217,2467,1242,2495,Arandano Pinton
images/20201124_092926.jpg,1243,2458,1269,2487,Arandano Pinton
images/20201124_092926.jpg,1132,2414,1164,2442,Arandano Maduro
images/20201124_092926.jpg,1120,2479,1149,2515,Arandano Maduro
images/20201124_092926.jpg,734,2375,768,2415,Arandano Verde
images/20201124_092926.jpg,2346,992,2414,1051,Arandano Maduro
images/20201124_092926.jpg,2553,737,2615,806,Arandano Maduro
images/20201124_092926.jpg,2488,743,2554,815,Arandano Maduro
images/20201124_092926.jpg,2462,794,2502,841,Arandano Pinton
images/20201124_092926.jpg,2405,784,2463,848,Arandano Pinton
images/20201124_092926.jpg,2512,845,2563,895,Arandano Maduro
images/20201124_092926.jpg,2363,908,2418,967,Arandano Maduro
images/20201124_092926.jpg,2325,928,2377,975,Arandano Verde
images/20201124_092926.jpg,2312,887,2359,936,Arandano Pinton
images/20201124_092926.jpg,2288,922,2331,974,Arandano Pinton
images/20201124_092926.jpg,1806,1606,1840,1641,Arandano Verde
images/20201124_092926.jpg,1828,1647,1862,1680,Arandano Pinton
images/20201124_092926.jpg,1850,1638,1887,1672,Arandano Maduro
images/20201124_092926.jpg,1914,1393,1945,1427,Arandano Maduro
images/20201124_092926.jpg,1927,1369,1955,1393,Arandano Maduro
images/20201124_092926.jpg,2342,1267,2388,1314,Arandano Maduro
images/20201124_092926.jpg,2289,1370,2316,1395,Arandano Verde
images/20201124_092926.jpg,2271,1383,2296,1411,Arandano Verde
images/20201124_092926.jpg,2145,1106,2194,1149,Arandano Maduro
images/20201124_092926.jpg,1913,1498,1951,1533,Arandano Maduro
images/20201124_092926.jpg,2043,1606,2066,1633,Arandano Maduro
images/20201124_092926.jpg,2144,1534,2175,1565,Arandano Maduro
images/20201124_092926.jpg,2129,1683,2169,1716,Arandano Maduro
images/20201124_092926.jpg,2311,1596,2351,1629,Arandano Maduro
images/20201124_092926.jpg,2268,3470,2327,3549,Arandano Verde
images/20201124_092926.jpg,2302,3444,2377,3526,Arandano Verde
images/20201124_092926.jpg,2256,3399,2322,3468,Arandano Verde
images/20201124_092926.jpg,2610,3388,2670,3467,Arandano Verde
images/20201124_092926.jpg,2686,3409,2739,3464,Arandano Verde
images/20201124_092926.jpg,2726,3409,2767,3450,Arandano Verde
images/20201124_092926.jpg,2676,3362,2730,3413,Arandano Verde
images/20201124_092926.jpg,2644,3368,2688,3411,Arandano Verde
images/20201124_092926.jpg,2710,3322,2760,3369,Arandano Verde
images/20201124_092926.jpg,2825,3681,2884,3739,Arandano Maduro
images/20201124_092926.jpg,2059,2861,2122,2925,Arandano Maduro
images/20201124_092926.jpg,1927,2208,1959,2240,Arandano Maduro
images/20201124_092926.jpg,2638,1309,2674,1344,Arandano Maduro
images/20201124_092926.jpg,2925,1266,2978,1312,Arandano Pinton
images/20201124_092926.jpg,2930,1316,2984,1367,Arandano Pinton
images/20201124_092926.jpg,2889,1315,2929,1360,Arandano Pinton
images/20201124_092926.jpg,2901,1356,2957,1399,Arandano Pinton
images/20201124_092926.jpg,2976,1285,3021,1328,Arandano Pinton
images/20201124_092926.jpg,2936,1243,2990,1293,Arandano Maduro
images/20201124_092926.jpg,2864,715,2901,752,Arandano Verde
images/20201124_092926.jpg,2844,738,2870,770,Arandano Verde
images/20201124_092926.jpg,2818,739,2841,771,Arandano Verde
images/20201124_092926.jpg,2869,671,2902,705,Arandano Verde
images/20201124_092926.jpg,2887,703,2914,730,Arandano Verde
images/20201124_092926.jpg,2894,724,2922,751,Arandano Verde
images/20201124_092926.jpg,2851,703,2876,730,Arandano Verde
images/20201124_092926.jpg,2854,637,2878,669,Arandano Verde
images/20201124_092926.jpg,2630,2741,2696,2793,Arandano Maduro
images/20201124_092926.jpg,2760,2506,2804,2546,Arandano Maduro
images/20201124_092926.jpg,2799,2459,2839,2503,Arandano Maduro
images/20201124_092926.jpg,2736,2470,2773,2510,Arandano Pinton
images/20201124_092926.jpg,2988,2364,3022,2395,Arandano Pinton
images/20201124_092926.jpg,2965,1936,3006,1969,Arandano Maduro
images/20201124_092926.jpg,2673,2123,2705,2155,Arandano Maduro
images/20201124_092926.jpg,2526,2693,2579,2733,Arandano Pinton
images/20201124_092926.jpg,2557,2659,2595,2697,Arandano Verde
images/20201124_092926.jpg,2472,2316,2502,2351,Arandano Pinton
images/20201124_092926.jpg,2256,2380,2300,2425,Arandano Maduro
images/20201124_092926.jpg,2195,2449,2230,2488,Arandano Maduro
images/20201124_092926.jpg,2337,2246,2367,2274,Arandano Verde
images/20201124_092926.jpg,2358,2242,2392,2276,Arandano Verde
images/20201124_092926.jpg,2309,2237,2341,2272,Arandano Verde
images/20201124_092928.jpg,163,1593,216,1645,Arandano Maduro
images/20201124_092928.jpg,133,1655,184,1708,Arandano Maduro
images/20201124_092928.jpg,102,1694,148,1739,Arandano Maduro
images/20201124_092928.jpg,29,1603,61,1632,Arandano Maduro
images/20201124_092928.jpg,59,1710,99,1754,Arandano Pinton
images/20201124_092928.jpg,42,1678,82,1725,Arandano Pinton
images/20201124_092928.jpg,35,1761,71,1792,Arandano Maduro
images/20201124_092928.jpg,228,1747,289,1796,Arandano Maduro
images/20201124_092928.jpg,257,1627,301,1672,Arandano Pinton
images/20201124_092928.jpg,216,1601,258,1646,Arandano Pinton
images/20201124_092928.jpg,301,1625,348,1676,Arandano Maduro
images/20201124_092928.jpg,535,1604,569,1635,Arandano Maduro
images/20201124_092928.jpg,500,1718,549,1759,Arandano Maduro
images/20201124_092928.jpg,380,1488,414,1520,Arandano Maduro
images/20201124_092928.jpg,374,1526,413,1557,Arandano Maduro
images/20201124_092928.jpg,697,1488,733,1527,Arandano Maduro
images/20201124_092928.jpg,727,1516,756,1543,Arandano Pinton
images/20201124_092928.jpg,701,1531,736,1566,Arandano Maduro
images/20201124_092928.jpg,677,1607,721,1647,Arandano Maduro
images/20201124_092928.jpg,577,1647,618,1686,Arandano Maduro
images/20201124_092928.jpg,730,1487,771,1531,Arandano Pinton
images/20201124_092928.jpg,837,1499,868,1533,Arandano Pinton
images/20201124_092928.jpg,823,1577,855,1617,Arandano Pinton
images/20201124_092928.jpg,788,1595,824,1630,Arandano Pinton
images/20201124_092928.jpg,601,1893,639,1934,Arandano Maduro
images/20201124_092928.jpg,513,1684,546,1715,Arandano Maduro
images/20201124_092928.jpg,819,1700,844,1727,Arandano Maduro
images/20201124_092928.jpg,841,1698,863,1718,Arandano Maduro
images/20201124_092928.jpg,885,1655,916,1687,Arandano Pinton
images/20201124_092928.jpg,914,1639,942,1671,Arandano Pinton
images/20201124_092928.jpg,856,1611,885,1645,Arandano Pinton
images/20201124_092928.jpg,869,1547,909,1587,Arandano Maduro
images/20201124_092928.jpg,891,1583,930,1621,Arandano Pinton
images/20201124_092928.jpg,849,1470,890,1510,Arandano Maduro
images/20201124_092928.jpg,1017,1459,1049,1487,Arandano Maduro
images/20201124_092928.jpg,1041,1464,1072,1497,Arandano Maduro
images/20201124_092928.jpg,895,1533,924,1559,Arandano Pinton
images/20201124_092928.jpg,300,2219,341,2264,Arandano Maduro
images/20201124_092928.jpg,343,2209,383,2248,Arandano Maduro
images/20201124_092928.jpg,66,2387,101,2419,Arandano Maduro
images/20201124_092928.jpg,322,1675,365,1722,Arandano Maduro
images/20201124_092928.jpg,262,1672,307,1719,Arandano Maduro
images/20201124_092928.jpg,348,1788,393,1828,Arandano Maduro
images/20201124_092928.jpg,375,1814,423,1856,Arandano Maduro
images/20201124_092928.jpg,273,1811,313,1842,Arandano Maduro
images/20201124_092928.jpg,315,1787,347,1822,Arandano Maduro
images/20201124_092928.jpg,46,2979,115,3044,Arandano Maduro
images/20201124_092928.jpg,293,2933,346,2987,Arandano Verde
images/20201124_092928.jpg,253,2951,296,3001,Arandano Verde
images/20201124_092928.jpg,277,3559,339,3613,Arandano Pinton
images/20201124_092928.jpg,719,3362,790,3427,Arandano Maduro
images/20201124_092928.jpg,722,3432,777,3485,Arandano Pinton
images/20201124_092928.jpg,1034,3237,1077,3279,Arandano Verde
images/20201124_092928.jpg,1096,3226,1129,3270,Arandano Verde
images/20201124_092928.jpg,673,2944,712,2983,Arandano Pinton
images/20201124_092928.jpg,698,2936,730,2973,Arandano Pinton
images/20201124_092928.jpg,762,3982,809,4026,Arandano Maduro
images/20201124_092928.jpg,667,3983,711,4023,Arandano Pinton
images/20201124_092928.jpg,642,3956,682,4000,Arandano Maduro
images/20201124_092928.jpg,1019,2100,1043,2124,Arandano Verde
images/20201124_092928.jpg,990,2107,1012,2129,Arandano Verde
images/20201124_092928.jpg,1074,1956,1102,1985,Arandano Maduro
images/20201124_092928.jpg,1158,1976,1186,2003,Arandano Maduro
images/20201124_092928.jpg,966,1591,992,1617,Arandano Maduro
images/20201124_092928.jpg,957,1615,981,1640,Arandano Maduro
images/20201124_092928.jpg,1256,1091,1296,1131,Arandano Maduro
images/20201124_092928.jpg,1293,1092,1325,1123,Arandano Verde
images/20201124_092928.jpg,1250,1057,1282,1090,Arandano Verde
images/20201124_092928.jpg,1284,1065,1316,1089,Arandano Verde
images/20201124_092928.jpg,1293,1029,1325,1063,Arandano Verde
images/20201124_092928.jpg,1322,1011,1364,1060,Arandano Maduro
images/20201124_092928.jpg,1334,1100,1368,1127,Arandano Verde
images/20201124_092928.jpg,1358,1120,1384,1150,Arandano Verde
images/20201124_092928.jpg,1264,988,1288,1014,Arandano Verde
images/20201124_092928.jpg,1299,767,1332,803,Arandano Verde
images/20201124_092928.jpg,1428,728,1480,780,Arandano Maduro
images/20201124_092928.jpg,1531,718,1580,771,Arandano Maduro
images/20201124_092928.jpg,1502,672,1551,727,Arandano Maduro
images/20201124_092928.jpg,1455,785,1508,837,Arandano Maduro
images/20201124_092928.jpg,1423,893,1462,932,Arandano Pinton
images/20201124_092928.jpg,1475,926,1514,966,Arandano Pinton
images/20201124_092928.jpg,1512,922,1552,959,Arandano Maduro
images/20201124_092928.jpg,1528,968,1574,1009,Arandano Maduro
images/20201124_092928.jpg,1544,941,1580,976,Arandano Pinton
images/20201124_092928.jpg,1498,959,1527,995,Arandano Pinton
images/20201124_092928.jpg,1378,740,1416,778,Arandano Pinton
images/20201124_092928.jpg,1669,2810,1708,2848,Arandano Pinton
images/20201124_092928.jpg,1585,2802,1625,2834,Arandano Maduro
images/20201124_092928.jpg,1567,2785,1599,2823,Arandano Maduro
images/20201124_092928.jpg,1523,2800,1557,2836,Arandano Pinton
images/20201124_092928.jpg,1633,2050,1674,2091,Arandano Maduro
images/20201124_092928.jpg,1606,2077,1641,2112,Arandano Maduro
images/20201124_092928.jpg,1601,2047,1635,2076,Arandano Pinton
images/20201124_092928.jpg,1480,1974,1510,1999,Arandano Maduro
images/20201124_092928.jpg,1504,1965,1538,1998,Arandano Maduro
images/20201124_092928.jpg,1424,2048,1455,2079,Arandano Maduro
images/20201124_092928.jpg,1438,2106,1465,2134,Arandano Pinton
images/20201124_092928.jpg,1686,1951,1716,1980,Arandano Pinton
images/20201124_092928.jpg,1584,1866,1610,1889,Arandano Pinton
images/20201124_092928.jpg,1418,625,1441,650,Arandano Verde
images/20201124_092928.jpg,1375,643,1402,668,Arandano Verde
images/20201124_092928.jpg,1399,688,1425,715,Arandano Verde
images/20201124_092928.jpg,1147,1389,1176,1413,Arandano Maduro
images/20201124_092928.jpg,1014,1422,1040,1451,Arandano Verde
images/20201124_092928.jpg,878,1498,908,1535,Arandano Pinton
images/20201124_092928.jpg,819,1556,862,1596,Arandano Maduro
images/20201124_092928.jpg,1036,2222,1057,2246,Arandano Pinton
images/20201124_092928.jpg,988,2225,1014,2249,Arandano Maduro
images/20201124_092928.jpg,1364,2393,1397,2428,Arandano Maduro
images/20201124_092928.jpg,1262,2640,1294,2668,Arandano Maduro
images/20201124_092928.jpg,1402,2611,1429,2637,Arandano Maduro
images/20201124_092928.jpg,1153,2435,1178,2459,Arandano Maduro
images/20201124_092928.jpg,1148,2502,1171,2525,Arandano Pinton
images/20201124_092928.jpg,1042,2557,1074,2589,Arandano Maduro
images/20201124_092928.jpg,772,1987,808,2023,Arandano Maduro
images/20201124_092928.jpg,709,2097,743,2131,Arandano Maduro
images/20201124_092928.jpg,1665,1095,1704,1138,Arandano Pinton
images/20201124_092928.jpg,1652,1130,1694,1170,Arandano Maduro
images/20201124_092928.jpg,1749,1018,1790,1068,Arandano Maduro
images/20201124_092928.jpg,1715,1075,1744,1109,Arandano Verde
images/20201124_092928.jpg,1766,1091,1793,1117,Arandano Verde
images/20201124_092928.jpg,1819,1046,1847,1081,Arandano Verde
images/20201124_092928.jpg,1847,1044,1868,1068,Arandano Verde
images/20201124_092928.jpg,1784,1050,1819,1090,Arandano Pinton
images/20201124_092928.jpg,1791,1011,1823,1042,Arandano Pinton
images/20201124_092928.jpg,1741,1064,1769,1094,Arandano Verde
images/20201124_092928.jpg,1692,1072,1726,1107,Arandano Verde
images/20201124_092928.jpg,1428,1739,1453,1763,Arandano Maduro
images/20201124_092928.jpg,1604,1390,1634,1421,Arandano Maduro
images/20201124_092928.jpg,1693,1389,1730,1427,Arandano Maduro
images/20201124_092928.jpg,1872,1385,1901,1413,Arandano Maduro
images/20201124_092928.jpg,2034,1525,2059,1551,Arandano Verde
images/20201124_092928.jpg,2052,1518,2074,1544,Arandano Verde
images/20201124_092928.jpg,2012,1520,2034,1545,Arandano Verde
images/20201124_092928.jpg,2043,1546,2065,1568,Arandano Verde
images/20201124_092928.jpg,2108,3496,2149,3542,Arandano Maduro
images/20201124_092928.jpg,2686,3333,2764,3410,Arandano Maduro
images/20201124_092928.jpg,2689,3269,2752,3331,Arandano Pinton
images/20201124_092928.jpg,2477,3181,2526,3228,Arandano Verde
images/20201124_092928.jpg,2522,3181,2566,3221,Arandano Verde
images/20201124_092928.jpg,2511,3143,2554,3183,Arandano Verde
images/20201124_092928.jpg,2460,3065,2496,3103,Arandano Maduro
images/20201124_092928.jpg,2414,3047,2464,3098,Arandano Maduro
images/20201124_092928.jpg,2357,3029,2398,3079,Arandano Maduro
images/20201124_092928.jpg,2323,3052,2367,3099,Arandano Maduro
images/20201124_092928.jpg,1722,3520,1762,3559,Arandano Maduro
images/20201124_092928.jpg,2700,1421,2775,1488,Arandano Maduro
images/20201124_092928.jpg,2210,1609,2243,1641,Arandano Maduro
images/20201124_092928.jpg,2417,1595,2456,1625,Arandano Maduro
images/20201124_092928.jpg,2336,1565,2372,1598,Arandano Maduro
images/20201124_092928.jpg,2397,1489,2430,1520,Arandano Maduro
images/20201124_092928.jpg,2600,1493,2632,1522,Arandano Maduro
images/20201124_092928.jpg,2589,1514,2612,1536,Arandano Pinton
images/20201124_092928.jpg,2779,1426,2825,1471,Arandano Maduro
images/20201124_092928.jpg,2942,1337,3000,1392,Arandano Maduro
images/20201124_092928.jpg,2707,1475,2775,1530,Arandano Maduro
images/20201124_092928.jpg,2294,1572,2316,1594,Arandano Verde
images/20201124_092928.jpg,2368,1895,2401,1933,Arandano Maduro
images/20201124_092928.jpg,2385,1897,2420,1936,Arandano Maduro
images/20201124_092928.jpg,2132,1791,2167,1828,Arandano Pinton
images/20201124_092928.jpg,2069,1759,2109,1798,Arandano Maduro
images/20201124_092928.jpg,1948,2090,1979,2124,Arandano Maduro
images/20201124_092928.jpg,1943,2121,1982,2152,Arandano Maduro
images/20201124_092928.jpg,1990,2089,2014,2109,Arandano Maduro
images/20201124_092928.jpg,2162,2102,2183,2126,Arandano Verde
images/20201124_092928.jpg,2178,2113,2198,2138,Arandano Verde
images/20201124_092928.jpg,2129,2085,2153,2113,Arandano Verde
images/20201124_092928.jpg,2155,2082,2179,2106,Arandano Verde
images/20201124_092928.jpg,1799,2348,1831,2380,Arandano Maduro
images/20201124_092928.jpg,1765,2546,1788,2570,Arandano Verde
images/20201124_092928.jpg,1742,2513,1768,2540,Arandano Verde
images/20201124_092928.jpg,2248,2559,2288,2606,Arandano Pinton
images/20201124_092928.jpg,2282,2503,2330,2548,Arandano Maduro
images/20201124_092928.jpg,2423,2470,2456,2500,Arandano Maduro
images/20201124_092928.jpg,2467,2582,2508,2620,Arandano Maduro
images/20201124_092928.jpg,2363,2653,2406,2700,Arandano Maduro
images/20201124_092928.jpg,2388,2659,2421,2701,Arandano Maduro
images/20201124_092928.jpg,2549,2774,2585,2808,Arandano Maduro
images/20201124_092928.jpg,2702,2748,2736,2786,Arandano Maduro
images/20201124_092928.jpg,2660,3117,2700,3149,Arandano Verde
images/20201124_092928.jpg,2644,3073,2696,3121,Arandano Verde
images/20201124_092928.jpg,2583,2256,2616,2286,Arandano Verde
images/20201124_092928.jpg,2634,2159,2677,2201,Arandano Maduro
images/20201124_092928.jpg,2615,2129,2650,2166,Arandano Maduro
